,matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
111048,11312,1.4.1,1,Jos Buttler,509,True,Steve Smith,271,Prasidh Krishna,5105,True,MEDIUM_SEAM,39.463,,0,0,0,,-0.578,8.008,-0.458,0.729,44.0,51.0
111049,11312,1.4.2,2,Jos Buttler,509,True,Steve Smith,271,Prasidh Krishna,5105,True,MEDIUM_SEAM,30.003,,4,4,4,,-0.437,8.925,-0.103,0.654,95.0,49.0
111050,11312,1.4.3,3,Jos Buttler,509,True,Steve Smith,271,Prasidh Krishna,5105,True,MEDIUM_SEAM,39.717,,4,4,4,,-0.671,9.94,-0.525,0.974,72.0,7.0
111051,11312,1.4.4,4,Jos Buttler,509,True,Steve Smith,271,Prasidh Krishna,5105,True,MEDIUM_SEAM,41.453,,1,1,1,,-0.332,4.203,-0.205,0.389,43.0,56.0
111053,11312,1.4.6,6,Jos Buttler,509,True,Steve Smith,271,Prasidh Krishna,5105,True,MEDIUM_SEAM,38.812,,1,1,1,,-0.507,9.065,-0.229,0.767,60.0,51.0
111086,11312,1.10.3,3,Jos Buttler,509,True,Steve Smith,271,Harry Gurney,1737,False,SEAM,32.491,,1,1,1,,-0.294,6.322,0.021,0.553,40.0,83.0
111089,11312,1.10.6,6,Jos Buttler,509,True,Steve Smith,271,Harry Gurney,1737,False,SEAM,31.665,,0,0,0,,-0.529,7.663,-0.272,0.67,36.0,47.0
111097,11312,1.12.2,2,Jos Buttler,509,True,Steve Smith,271,Harry Gurney,1737,False,SEAM,31.242,,1,1,1,,0.167,5.928,-0.105,0.655,32.0,43.0
111099,11312,1.12.4,4,Jos Buttler,509,True,Steve Smith,271,Harry Gurney,1737,False,SEAM,-1.0,,1,0,1,Wd,-1.023,4.174,-0.988,0.616,5.0,5.0
111100,11312,1.12.5,4,Jos Buttler,509,True,Steve Smith,271,Harry Gurney,1737,False,SEAM,-1.0,,6,6,6,,,,,,91.0,16.0
111101,11312,1.12.6,5,Jos Buttler,509,True,Steve Smith,271,Harry Gurney,1737,False,SEAM,27.911,c Shubman Gill b Harry Gurney,0,0,0,,0.082,5.172,-0.104,0.646,0.0,0.0
111967,11316,1.1.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Deepak Chahar,140,True,MEDIUM_SEAM,36.42,,0,0,0,,-0.218,8.78,-0.023,0.901,56.0,49.0
111968,11316,1.1.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Deepak Chahar,140,True,MEDIUM_SEAM,36.885,,4,4,4,,-0.229,8.676,-0.232,0.786,96.0,45.0
111969,11316,1.1.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Deepak Chahar,140,True,MEDIUM_SEAM,37.996,,0,0,0,,-0.235,9.06,0.068,0.931,5.0,5.0
111970,11316,1.1.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Deepak Chahar,140,True,MEDIUM_SEAM,36.593,,6,6,6,,-0.323,8.284,-0.392,0.893,46.0,96.0
111971,11316,1.1.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Deepak Chahar,140,True,MEDIUM_SEAM,-1.0,,0,0,0,,,,,,53.0,34.0
111982,11316,1.3.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Deepak Chahar,140,True,MEDIUM_SEAM,33.605,,1,1,1,,-0.399,7.055,-0.245,0.586,59.0,72.0
111985,11316,1.4.1,1,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,37.55,,4,4,4,,-0.218,11.124,0.121,1.327,92.0,20.0
111986,11316,1.4.2,2,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,40.005,,4,4,4,,-0.432,7.855,-0.465,0.744,16.0,77.0
111987,11316,1.4.3,3,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,38.591,,4,4,4,,-0.272,11.489,0.225,1.19,70.0,6.0
111988,11316,1.4.4,4,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,39.562,c Ambati Rayudu b Shardul Thakur,0,0,0,,-0.518,8.86,-0.539,1.007,0.0,0.0
112580,11318,2.2.1,1,Jos Buttler,509,True,Ajinkya Rahane,135,Alzarri Joseph,3098,True,FAST_SEAM,-1.0,,0,0,0,,,,,,5.0,5.0
112581,11318,2.2.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Alzarri Joseph,3098,True,FAST_SEAM,39.434,,0,0,0,,-0.37,6.242,-0.368,0.725,5.0,5.0
112582,11318,2.2.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Alzarri Joseph,3098,True,FAST_SEAM,39.964,,4,4,4,,-0.64,7.233,-0.651,0.869,6.0,51.0
112583,11318,2.2.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Alzarri Joseph,3098,True,FAST_SEAM,40.723,,0,0,0,,-0.124,6.471,0.14,0.701,5.0,5.0
112584,11318,2.2.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Alzarri Joseph,3098,True,FAST_SEAM,40.901,,0,0,0,,-0.647,11.01,-0.551,1.688,5.0,5.0
112585,11318,2.2.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Alzarri Joseph,3098,True,FAST_SEAM,39.92,,4,4,4,,-0.698,4.821,-0.69,0.503,86.0,12.0
112588,11318,2.3.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Jason Behrendorff,937,False,FAST_SEAM,36.775,,6,6,6,,-0.048,6.918,-0.445,0.789,37.0,95.0
112589,11318,2.3.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Jason Behrendorff,937,False,FAST_SEAM,36.951,,1,1,1,,0.295,6.969,0.153,0.851,84.0,27.0
112606,11318,2.6.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Jasprit Bumrah,1124,True,FAST_SEAM,-1.0,,0,0,0,,-0.246,6.981,0.103,0.877,44.0,48.0
112607,11318,2.6.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Jasprit Bumrah,1124,True,FAST_SEAM,40.161,,0,0,0,,-0.498,9.47,-0.03,0.989,48.0,37.0
112608,11318,2.6.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Jasprit Bumrah,1124,True,FAST_SEAM,38.431,,4,4,4,,-0.586,11.503,-0.059,1.485,94.0,23.0
112609,11318,2.6.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Jasprit Bumrah,1124,True,FAST_SEAM,40.349,,1,1,1,,0.054,2.999,0.313,0.345,69.0,12.0
112634,11318,2.10.6,5,Jos Buttler,509,True,Sanju Samson,258,Jason Behrendorff,937,False,FAST_SEAM,37.569,,4,4,4,,-0.154,6.423,0.302,0.806,59.0,7.0
112635,11318,2.10.7,6,Jos Buttler,509,True,Sanju Samson,258,Jason Behrendorff,937,False,FAST_SEAM,35.938,,1,1,1,,-0.415,7.267,-0.189,0.769,32.0,38.0
112636,11318,2.11.1,1,Jos Buttler,509,True,Sanju Samson,258,Jasprit Bumrah,1124,True,FAST_SEAM,39.197,,0,0,0,,-0.561,8.081,-0.442,0.927,5.0,5.0
112637,11318,2.11.2,2,Jos Buttler,509,True,Sanju Samson,258,Jasprit Bumrah,1124,True,FAST_SEAM,38.539,,2,2,2,,-0.588,9.15,-0.312,1.015,16.0,52.0
112638,11318,2.11.3,3,Jos Buttler,509,True,Sanju Samson,258,Jasprit Bumrah,1124,True,FAST_SEAM,33.589,,0,0,0,,-0.722,9.565,-0.285,1.275,36.0,27.0
112639,11318,2.11.4,4,Jos Buttler,509,True,Sanju Samson,258,Jasprit Bumrah,1124,True,FAST_SEAM,-1.0,,1,1,1,,-0.614,-2.151,-0.615,0.633,34.0,40.0
112648,11318,2.13.1,1,Jos Buttler,509,True,Sanju Samson,258,Alzarri Joseph,3098,True,FAST_SEAM,38.584,,6,6,6,,-0.013,-1.808,-0.075,0.324,57.0,95.0
112649,11318,2.13.2,2,Jos Buttler,509,True,Sanju Samson,258,Alzarri Joseph,3098,True,FAST_SEAM,39.54,,4,4,4,,-0.714,5.826,-0.796,0.601,16.0,73.0
112650,11318,2.13.3,3,Jos Buttler,509,True,Sanju Samson,258,Alzarri Joseph,3098,True,FAST_SEAM,33.053,,4,4,4,,-0.865,7.574,-0.686,0.883,8.0,26.0
112651,11318,2.13.4,4,Jos Buttler,509,True,Sanju Samson,258,Alzarri Joseph,3098,True,FAST_SEAM,39.102,,4,4,4,,-0.55,1.972,-0.566,0.279,32.0,8.0
112652,11318,2.13.5,5,Jos Buttler,509,True,Sanju Samson,258,Alzarri Joseph,3098,True,FAST_SEAM,41.112,,4,4,4,,-0.315,1.6,-0.291,0.225,38.0,7.0
112653,11318,2.13.6,6,Jos Buttler,509,True,Sanju Samson,258,Alzarri Joseph,3098,True,FAST_SEAM,40.19,,6,6,6,,-0.47,6.042,-0.284,0.62,84.0,81.0
113785,11323,2.1.2,2,Jos Buttler,509,True,Rahul Tripathi,3838,Arshdeep Singh,4698,False,MEDIUM_SEAM,38.203,,0,0,0,,-0.206,6.089,-0.537,0.59,5.0,5.0
113786,11323,2.1.3,3,Jos Buttler,509,True,Rahul Tripathi,3838,Arshdeep Singh,4698,False,MEDIUM_SEAM,38.267,,0,0,0,,-0.12,8.428,-0.302,0.949,56.0,39.0
113787,11323,2.1.4,4,Jos Buttler,509,True,Rahul Tripathi,3838,Arshdeep Singh,4698,False,MEDIUM_SEAM,36.898,,1,1,1,,-0.078,8.24,-0.263,0.975,41.0,52.0
113789,11323,2.1.6,6,Jos Buttler,509,True,Rahul Tripathi,3838,Arshdeep Singh,4698,False,MEDIUM_SEAM,36.842,,1,1,1,,-0.604,5.824,-1.018,0.653,36.0,54.0
113796,11323,2.3.1,1,Jos Buttler,509,True,Rahul Tripathi,3838,Arshdeep Singh,4698,False,MEDIUM_SEAM,37.792,,6,6,6,,0.066,8.726,-0.28,0.843,90.0,67.0
113797,11323,2.3.2,2,Jos Buttler,509,True,Rahul Tripathi,3838,Arshdeep Singh,4698,False,MEDIUM_SEAM,37.243,,1,1,1,,-0.063,9.338,-0.526,1.141,43.0,58.0
113799,11323,2.3.4,4,Jos Buttler,509,True,Rahul Tripathi,3838,Arshdeep Singh,4698,False,MEDIUM_SEAM,38.215,,4,4,4,,-0.387,5.97,-0.812,0.638,7.0,26.0
113800,11323,2.3.5,5,Jos Buttler,509,True,Rahul Tripathi,3838,Arshdeep Singh,4698,False,MEDIUM_SEAM,33.088,,0,0,0,,0.12,9.62,-0.265,0.899,61.0,36.0
113801,11323,2.3.6,6,Jos Buttler,509,True,Rahul Tripathi,3838,Arshdeep Singh,4698,False,MEDIUM_SEAM,32.743,,1,0,1,Wd,-0.624,6.596,-1.243,0.606,5.0,5.0
113802,11323,2.3.7,6,Jos Buttler,509,True,Rahul Tripathi,3838,Arshdeep Singh,4698,False,MEDIUM_SEAM,36.826,,0,0,0,,-0.147,7.79,-0.648,0.797,5.0,5.0
113811,11323,2.5.1,1,Jos Buttler,509,True,Rahul Tripathi,3838,Arshdeep Singh,4698,False,MEDIUM_SEAM,32.67,c Nicholas Pooran b Arshdeep Singh,0,0,0,,-0.319,7.667,-0.961,0.841,0.0,0.0
122546,22244,2.1.1,1,Jos Buttler,509,True,Steve Smith,271,Sheldon Cottrell,1309,False,FAST_SEAM,36.051,,1,1,1,,-0.258,7.0,-0.361,0.602,53.0,22.0
122554,22244,2.2.1,1,Jos Buttler,509,True,Steve Smith,271,Mohammad Shami,94,True,FAST_SEAM,36.477,,2,2,2,,-0.062,8.465,0.15,0.865,76.0,41.0
122555,22244,2.2.2,2,Jos Buttler,509,True,Steve Smith,271,Mohammad Shami,94,True,FAST_SEAM,33.647,,0,0,0,,0.121,1.763,0.182,0.249,0.0,0.0
122556,22244,2.2.3,3,Jos Buttler,509,True,Steve Smith,271,Mohammad Shami,94,True,FAST_SEAM,37.908,,1,0,1,Wd,-0.522,13.784,0.177,2.267,0.0,0.0
122557,22244,2.2.4,3,Jos Buttler,509,True,Steve Smith,271,Mohammad Shami,94,True,FAST_SEAM,34.99,,0,0,0,,-0.385,11.152,-0.318,1.501,0.0,0.0
122558,22244,2.2.5,4,Jos Buttler,509,True,Steve Smith,271,Mohammad Shami,94,True,FAST_SEAM,35.698,,1,1,1,,-0.437,9.054,-0.337,1.043,71.0,20.0
122561,22244,2.3.1,1,Jos Buttler,509,True,Steve Smith,271,Sheldon Cottrell,1309,False,FAST_SEAM,35.395,,0,0,0,,-0.398,7.523,-0.731,0.873,0.0,0.0
122562,22244,2.3.2,2,Jos Buttler,509,True,Steve Smith,271,Sheldon Cottrell,1309,False,FAST_SEAM,36.416,c Sarfaraz Khan b Sheldon Cottrell,0,0,0,,0.064,8.98,-0.1,0.955,0.0,0.0
123311,22247,2.2.1,1,Jos Buttler,509,True,Steve Smith,271,Pat Cummins,488,True,FAST_SEAM,37.774,,1,1,1,,0.131,2.83,0.367,0.45,65.0,22.0
123317,22247,2.3.1,1,Jos Buttler,509,True,Sanju Samson,258,Shivam Mavi,3779,True,FAST_SEAM,37.072,,0,0,0,,-0.622,7.835,-0.298,0.898,0.0,0.0
123318,22247,2.3.2,2,Jos Buttler,509,True,Sanju Samson,258,Shivam Mavi,3779,True,FAST_SEAM,36.423,,1,0,0,Lb,-0.64,8.505,-0.22,0.926,0.0,0.0
123327,22247,2.4.5,5,Jos Buttler,509,True,Sanju Samson,258,Pat Cummins,488,True,FAST_SEAM,40.472,,6,6,6,,0.046,4.831,0.282,0.542,69.0,4.0
123328,22247,2.4.6,6,Jos Buttler,509,True,Sanju Samson,258,Pat Cummins,488,True,FAST_SEAM,40.545,,0,0,0,,-0.472,11.549,-0.096,1.894,0.0,0.0
123332,22247,2.5.4,4,Jos Buttler,509,True,Robin Uthappa,127,Shivam Mavi,3779,True,FAST_SEAM,34.183,,4,4,4,,-0.928,8.762,-0.86,0.917,0.0,44.0
123333,22247,2.5.5,5,Jos Buttler,509,True,Robin Uthappa,127,Shivam Mavi,3779,True,FAST_SEAM,37.657,,0,0,0,,-0.798,9.767,-0.514,1.224,0.0,0.0
123334,22247,2.5.6,6,Jos Buttler,509,True,Robin Uthappa,127,Shivam Mavi,3779,True,FAST_SEAM,32.423,,1,1,1,,-0.536,4.135,-0.383,0.443,61.0,51.0
123335,22247,2.6.1,1,Jos Buttler,509,True,Robin Uthappa,127,Pat Cummins,488,True,FAST_SEAM,40.209,,2,0,0,Lb,0.298,3.645,0.523,0.446,0.0,0.0
123336,22247,2.6.2,2,Jos Buttler,509,True,Robin Uthappa,127,Pat Cummins,488,True,FAST_SEAM,39.156,,0,0,0,,-0.408,8.254,-0.224,0.989,0.0,0.0
123337,22247,2.6.3,3,Jos Buttler,509,True,Robin Uthappa,127,Pat Cummins,488,True,FAST_SEAM,40.139,,1,1,1,,-0.08,7.085,0.204,0.676,18.0,42.0
123341,22247,2.7.1,1,Jos Buttler,509,True,Robin Uthappa,127,Shivam Mavi,3779,True,FAST_SEAM,37.482,c Varun Chakaravarthy b Shivam Mavi,0,0,0,,-0.848,6.484,-0.823,0.729,0.0,0.0
123927,22250,1.1.1,1,Jos Buttler,509,True,Steve Smith,271,Isuru Udana,690,False,MEDIUM_SEAM,35.701,,0,0,0,,0.056,6.573,-0.202,0.668,0.0,0.0
123928,22250,1.1.2,2,Jos Buttler,509,True,Steve Smith,271,Isuru Udana,690,False,MEDIUM_SEAM,36.48,,4,4,4,,0.086,7.899,-0.158,0.869,55.0,0.0
123929,22250,1.1.3,3,Jos Buttler,509,True,Steve Smith,271,Isuru Udana,690,False,MEDIUM_SEAM,27.318,,1,1,1,,0.13,10.058,-0.327,0.867,35.0,34.0
123939,22250,1.3.1,1,Jos Buttler,509,True,Steve Smith,271,Isuru Udana,690,False,MEDIUM_SEAM,27.907,,6,6,6,,0.103,7.546,-0.16,0.801,85.0,77.0
123940,22250,1.3.2,2,Jos Buttler,509,True,Steve Smith,271,Isuru Udana,690,False,MEDIUM_SEAM,36.632,,4,4,4,,0.138,8.68,-0.148,1.001,90.0,59.0
123941,22250,1.3.3,3,Jos Buttler,509,True,Steve Smith,271,Isuru Udana,690,False,MEDIUM_SEAM,27.969,,1,1,1,,0.323,6.071,0.09,0.871,69.0,27.0
123945,22250,1.4.1,1,Jos Buttler,509,True,Sanju Samson,258,Navdeep Saini,3824,True,FAST_SEAM,40.632,c Devdutt Padikkal b Navdeep Saini,0,0,0,,-0.351,1.957,-0.316,0.247,0.0,0.0
125289,22255,2.2.3,3,Jos Buttler,509,True,Steve Smith,271,Jasprit Bumrah,1124,True,FAST_SEAM,-1.0,,1,1,1,,-0.458,8.829,0.067,1.054,37.0,25.0
125293,22255,2.3.1,1,Jos Buttler,509,True,Sanju Samson,258,Trent Boult,969,False,FAST_SEAM,38.89,,4,4,4,,-0.343,8.424,-0.855,0.984,0.0,41.0
125294,22255,2.3.2,2,Jos Buttler,509,True,Sanju Samson,258,Trent Boult,969,False,FAST_SEAM,37.658,,0,0,0,,-0.039,7.122,-0.3,0.699,0.0,0.0
125295,22255,2.3.3,3,Jos Buttler,509,True,Sanju Samson,258,Trent Boult,969,False,FAST_SEAM,38.468,,0,0,0,,0.217,8.029,0.052,0.876,0.0,0.0
125296,22255,2.3.4,4,Jos Buttler,509,True,Sanju Samson,258,Trent Boult,969,False,FAST_SEAM,38.565,,1,1,1,,0.024,6.054,-0.168,0.698,33.0,59.0
125299,22255,2.4.1,1,Jos Buttler,509,True,Mahipal Lomror,2970,Jasprit Bumrah,1124,True,FAST_SEAM,38.297,,0,0,0,,-0.515,5.793,-0.243,0.597,0.0,0.0
125300,22255,2.4.2,2,Jos Buttler,509,True,Mahipal Lomror,2970,Jasprit Bumrah,1124,True,FAST_SEAM,40.992,,0,0,0,,-0.525,8.64,-0.126,0.891,0.0,0.0
125301,22255,2.4.3,3,Jos Buttler,509,True,Mahipal Lomror,2970,Jasprit Bumrah,1124,True,FAST_SEAM,40.96,,0,0,0,,-0.209,0.984,-0.162,0.102,0.0,0.0
125302,22255,2.4.4,4,Jos Buttler,509,True,Mahipal Lomror,2970,Jasprit Bumrah,1124,True,FAST_SEAM,40.878,,4,4,4,,-0.198,4.331,0.055,0.434,78.0,75.0
125303,22255,2.4.5,5,Jos Buttler,509,True,Mahipal Lomror,2970,Jasprit Bumrah,1124,True,FAST_SEAM,40.107,,0,0,0,,-0.581,7.934,-0.429,0.977,0.0,0.0
125304,22255,2.4.6,6,Jos Buttler,509,True,Mahipal Lomror,2970,Jasprit Bumrah,1124,True,FAST_SEAM,39.537,,0,0,0,,-0.564,8.773,-0.152,1.0,0.0,0.0
125308,22255,2.5.4,4,Jos Buttler,509,True,Mahipal Lomror,2970,Trent Boult,969,False,FAST_SEAM,38.444,,4,4,4,,0.087,8.145,-0.202,0.96,30.0,0.0
125309,22255,2.5.5,5,Jos Buttler,509,True,Mahipal Lomror,2970,Trent Boult,969,False,FAST_SEAM,31.806,,1,1,1,,0.428,9.189,0.38,0.877,55.0,9.0
125315,22255,2.6.5,5,Jos Buttler,509,True,Mahipal Lomror,2970,James Pattinson,199,True,FAST_SEAM,38.618,,0,0,0,,-0.335,6.792,-0.227,0.706,0.0,0.0
125316,22255,2.6.6,6,Jos Buttler,509,True,Mahipal Lomror,2970,James Pattinson,199,True,FAST_SEAM,38.94,,1,1,1,,-0.118,5.612,0.123,0.606,76.0,31.0
125324,22255,2.8.2,2,Jos Buttler,509,True,Mahipal Lomror,2970,James Pattinson,199,True,FAST_SEAM,38.692,,2,2,2,,-0.392,9.563,-0.107,1.241,78.0,47.0
125325,22255,2.8.3,3,Jos Buttler,509,True,Mahipal Lomror,2970,James Pattinson,199,True,FAST_SEAM,38.235,,0,0,0,,-0.277,7.855,0.047,0.894,0.0,0.0
125326,22255,2.8.4,4,Jos Buttler,509,True,Mahipal Lomror,2970,James Pattinson,199,True,FAST_SEAM,31.034,,2,2,2,,0.041,7.853,0.463,0.871,69.0,22.0
125327,22255,2.8.5,5,Jos Buttler,509,True,Mahipal Lomror,2970,James Pattinson,199,True,FAST_SEAM,39.33,,1,1,1,,-0.197,7.682,0.295,0.951,60.0,13.0
125355,22255,2.13.2,2,Jos Buttler,509,True,Tom Curran,3646,Kieron Pollard,210,True,MEDIUM_SEAM,27.104,,6,6,6,,-0.52,5.95,-0.375,0.751,60.0,86.0
125356,22255,2.13.3,3,Jos Buttler,509,True,Tom Curran,3646,Kieron Pollard,210,True,MEDIUM_SEAM,28.847,,4,4,4,,-0.69,8.122,-0.207,1.03,87.0,22.0
125357,22255,2.13.4,4,Jos Buttler,509,True,Tom Curran,3646,Kieron Pollard,210,True,MEDIUM_SEAM,35.328,,0,0,0,,-0.353,5.722,-0.132,0.547,0.0,0.0
125358,22255,2.13.5,5,Jos Buttler,509,True,Tom Curran,3646,Kieron Pollard,210,True,MEDIUM_SEAM,29.614,,1,1,1,,-0.692,7.792,-0.141,0.872,35.0,61.0
125362,22255,2.14.3,3,Jos Buttler,509,True,Tom Curran,3646,James Pattinson,199,True,FAST_SEAM,39.11,c Kieron Pollard b James Pattinson,0,0,0,,-0.205,4.56,-0.101,0.532,0.0,0.0
125996,22258,2.1.3,3,Jos Buttler,509,True,Yashasvi Jaiswal,13538,Kagiso Rabada,1664,True,FAST_SEAM,40.167,,0,0,0,,-0.295,6.866,-0.086,0.792,0.0,0.0
125997,22258,2.1.4,4,Jos Buttler,509,True,Yashasvi Jaiswal,13538,Kagiso Rabada,1664,True,FAST_SEAM,41.073,,4,4,4,,0.149,2.718,0.276,0.25,49.0,0.0
125998,22258,2.1.5,5,Jos Buttler,509,True,Yashasvi Jaiswal,13538,Kagiso Rabada,1664,True,FAST_SEAM,40.143,,4,4,4,,-0.4,10.244,-0.009,1.333,83.0,20.0
125999,22258,2.1.6,6,Jos Buttler,509,True,Yashasvi Jaiswal,13538,Kagiso Rabada,1664,True,FAST_SEAM,40.119,,1,1,1,,-0.386,4.016,-0.245,0.457,42.0,41.0
126000,22258,2.2.1,1,Jos Buttler,509,True,Yashasvi Jaiswal,13538,Anrich Nortje,5433,True,FAST_SEAM,39.783,,2,2,2,,-0.335,8.777,0.062,0.895,62.0,36.0
126001,22258,2.2.2,2,Jos Buttler,509,True,Yashasvi Jaiswal,13538,Anrich Nortje,5433,True,FAST_SEAM,39.785,,1,1,1,,-0.209,8.14,-0.011,0.793,51.0,41.0
126748,22261,2.1.6,6,Jos Buttler,509,True,Ben Stokes,1154,Sandeep Sharma,1112,True,MEDIUM_SEAM,36.657,,1,1,1,,-0.42,8.309,-0.229,0.826,32.0,44.0
126749,22261,2.2.1,1,Jos Buttler,509,True,Ben Stokes,1154,Khaleel Ahmed,2964,False,MEDIUM_SEAM,38.082,,1,1,1,,0.2,9.035,0.011,1.091,69.0,39.0
126754,22261,2.2.6,6,Jos Buttler,509,True,Steve Smith,271,Khaleel Ahmed,2964,False,MEDIUM_SEAM,34.648,,0,0,0,,0.028,7.435,-0.386,0.816,0.0,0.0
126757,22261,2.3.3,3,Jos Buttler,509,True,Steve Smith,271,Sandeep Sharma,1112,True,MEDIUM_SEAM,31.142,,1,1,1,,-0.419,9.835,-0.289,0.978,58.0,19.0
126759,22261,2.3.5,5,Jos Buttler,509,True,Steve Smith,271,Sandeep Sharma,1112,True,MEDIUM_SEAM,-1.0,,0,0,0,,-0.583,7.103,-0.623,0.484,0.0,0.0
126760,22261,2.3.6,6,Jos Buttler,509,True,Steve Smith,271,Sandeep Sharma,1112,True,MEDIUM_SEAM,30.308,,1,1,1,,-0.29,7.613,-0.188,0.746,54.0,64.0
126761,22261,2.4.1,1,Jos Buttler,509,True,Steve Smith,271,T Natarajan,3831,False,MEDIUM_SEAM,37.583,,0,0,0,,0.073,2.435,-0.006,0.32,0.0,0.0
126762,22261,2.4.2,2,Jos Buttler,509,True,Steve Smith,271,T Natarajan,3831,False,MEDIUM_SEAM,37.403,,4,4,4,,0.336,12.825,-0.225,1.786,88.0,39.0
126763,22261,2.4.3,3,Jos Buttler,509,True,Steve Smith,271,T Natarajan,3831,False,MEDIUM_SEAM,37.108,,6,6,6,,0.405,9.987,0.213,1.084,76.0,8.0
126764,22261,2.4.4,4,Jos Buttler,509,True,Steve Smith,271,T Natarajan,3831,False,MEDIUM_SEAM,36.835,run out (Vijay Shankar),1,1,1,,0.174,9.573,-0.073,1.015,76.0,35.0
126765,22261,2.4.5,5,Jos Buttler,509,True,Sanju Samson,258,T Natarajan,3831,False,MEDIUM_SEAM,38.639,,0,0,0,,-0.294,4.412,-0.485,0.425,0.0,0.0
126766,22261,2.4.6,6,Jos Buttler,509,True,Sanju Samson,258,T Natarajan,3831,False,MEDIUM_SEAM,36.254,,1,1,1,,0.082,7.339,-0.293,0.73,27.0,53.0
126767,22261,2.5.1,1,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,38.35,c Jonny Bairstow b Khaleel Ahmed,0,0,0,,0.249,8.551,-0.016,0.808,0.0,0.0
127739,22265,2.1.5,5,Jos Buttler,509,True,Ben Stokes,1154,Kagiso Rabada,1664,True,FAST_SEAM,41.521,,4,4,4,,-0.496,5.291,-0.42,0.636,0.0,44.0
127740,22265,2.1.6,6,Jos Buttler,509,True,Ben Stokes,1154,Kagiso Rabada,1664,True,FAST_SEAM,41.942,,1,1,1,,-0.286,5.82,0.002,0.676,63.0,48.0
127741,22265,2.2.1,1,Jos Buttler,509,True,Ben Stokes,1154,Tushar Deshpande,3257,False,SEAM,-1.0,,1,1,1,,,,,,36.0,59.0
127746,22265,2.2.6,6,Jos Buttler,509,True,Ben Stokes,1154,Tushar Deshpande,3257,False,SEAM,39.328,,1,1,1,,-0.235,6.961,-0.03,0.739,56.0,57.0
127747,22265,2.3.1,1,Jos Buttler,509,True,Ben Stokes,1154,Anrich Nortje,5433,True,FAST_SEAM,41.186,,6,6,6,,-0.172,5.416,-0.05,0.702,78.0,71.0
127748,22265,2.3.2,2,Jos Buttler,509,True,Ben Stokes,1154,Anrich Nortje,5433,True,FAST_SEAM,42.314,,1,1,1,,0.003,3.975,0.161,0.413,67.0,35.0
127750,22265,2.3.4,4,Jos Buttler,509,True,Ben Stokes,1154,Anrich Nortje,5433,True,FAST_SEAM,40.37,,4,4,4,,-0.153,2.846,-0.027,0.31,69.0,4.0
127751,22265,2.3.5,5,Jos Buttler,509,True,Ben Stokes,1154,Anrich Nortje,5433,True,FAST_SEAM,43.396,,4,4,4,,-0.239,4.564,-0.084,0.477,67.0,4.0
127752,22265,2.3.6,6,Jos Buttler,509,True,Ben Stokes,1154,Anrich Nortje,5433,True,FAST_SEAM,43.116,b Anrich Nortje,0,0,0,,-0.173,5.778,0.069,0.575,0.0,0.0
128420,22268,1.14.2,2,Jos Buttler,509,True,Steve Smith,271,Navdeep Saini,3824,True,FAST_SEAM,38.349,,2,2,2,,-0.622,9.626,-0.544,1.305,16.0,53.0
128421,22268,1.14.3,3,Jos Buttler,509,True,Steve Smith,271,Navdeep Saini,3824,True,FAST_SEAM,39.087,,0,0,0,,-0.325,6.395,-0.01,0.595,0.0,0.0
128422,22268,1.14.4,4,Jos Buttler,509,True,Steve Smith,271,Navdeep Saini,3824,True,FAST_SEAM,38.664,,0,0,0,,-0.457,9.781,-0.116,1.059,0.0,0.0
128423,22268,1.14.5,5,Jos Buttler,509,True,Steve Smith,271,Navdeep Saini,3824,True,FAST_SEAM,40.678,,1,1,1,,-0.361,7.01,-0.127,0.774,61.0,59.0
