,matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
10167,46,2.3.4,4,Robin Uthappa,127,True,Jesse Ryder,220,Lasith Malinga,211,True,FAST_SEAM,33.781,,2,2,2,,-0.032,6.798,0.001,0.691,85.0,34.0
10168,46,2.3.5,5,Robin Uthappa,127,True,Jesse Ryder,220,Lasith Malinga,211,True,FAST_SEAM,39.155,,0,0,0,,-0.5,9.343,-0.91,0.476,5.0,5.0
10169,46,2.3.6,6,Robin Uthappa,127,True,Jesse Ryder,220,Lasith Malinga,211,True,FAST_SEAM,38.851,,4,4,4,,-0.417,8.228,-0.602,0.692,12.0,61.0
10249,46,2.17.1,1,Mithun Manhas,124,False,Sourav Ganguly,130,Lasith Malinga,211,True,FAST_SEAM,33.783,,1,1,1,,-0.279,9.219,-0.225,0.653,32.0,16.0
10250,46,2.17.2,2,Sourav Ganguly,130,False,Mithun Manhas,124,Lasith Malinga,211,True,FAST_SEAM,39.529,,1,1,1,,0.799,2.251,0.942,0.26,63.0,24.0
10251,46,2.17.3,3,Mithun Manhas,124,False,Sourav Ganguly,130,Lasith Malinga,211,True,FAST_SEAM,33.965,,0,0,0,,-0.33,8.83,-0.409,0.885,5.0,5.0
10253,46,2.17.5,5,Sourav Ganguly,130,False,Mithun Manhas,124,Lasith Malinga,211,True,FAST_SEAM,39.305,,4,4,4,,0.628,4.163,0.875,0.424,46.0,94.0
10255,46,2.17.7,6,Sourav Ganguly,130,False,Mithun Manhas,124,Lasith Malinga,211,True,FAST_SEAM,33.373,,1,0,1,Wd,0.737,4.729,1.025,0.606,5.0,5.0
10256,46,2.17.8,6,Sourav Ganguly,130,False,Mithun Manhas,124,Lasith Malinga,211,True,FAST_SEAM,34.318,b Lasith Malinga,0,0,0,,-0.136,8.507,0.016,0.696,0.0,0.0
10264,46,2.19.1,1,Wayne Parnell,223,False,Mithun Manhas,124,Lasith Malinga,211,True,FAST_SEAM,39.428,,0,0,0,,0.676,3.628,0.866,0.268,5.0,5.0
10266,46,2.19.3,3,Bhuvneshwar Kumar,116,True,Mithun Manhas,124,Lasith Malinga,211,True,FAST_SEAM,40.005,,2,2,2,,0.017,2.823,0.056,0.244,80.0,29.0
10267,46,2.19.4,4,Bhuvneshwar Kumar,116,True,Mithun Manhas,124,Lasith Malinga,211,True,FAST_SEAM,34.71,,0,0,0,,-0.428,10.576,-0.464,0.575,5.0,5.0
10268,46,2.19.5,5,Bhuvneshwar Kumar,116,True,Mithun Manhas,124,Lasith Malinga,211,True,FAST_SEAM,33.257,,1,1,1,,0.091,3.134,0.214,0.437,62.0,23.0
10269,46,2.19.6,6,Mithun Manhas,124,False,Bhuvneshwar Kumar,116,Lasith Malinga,211,True,FAST_SEAM,38.973,,1,1,1,,-0.095,2.601,-0.079,0.223,39.0,27.0
11046,50,1.4.1,1,Faf du Plessis,24,True,Murali Vijay,7,Lasith Malinga,211,True,FAST_SEAM,39.874,,1,0,1,Wd,0.206,6.936,0.457,0.648,5.0,5.0
11047,50,1.4.2,1,Faf du Plessis,24,True,Murali Vijay,7,Lasith Malinga,211,True,FAST_SEAM,39.093,,0,0,0,,-0.265,6.651,-0.418,0.713,5.0,5.0
11048,50,1.4.3,2,Faf du Plessis,24,True,Murali Vijay,7,Lasith Malinga,211,True,FAST_SEAM,39.481,,0,0,0,,-0.009,6.847,-0.03,0.613,63.0,40.0
11049,50,1.4.4,3,Faf du Plessis,24,True,Murali Vijay,7,Lasith Malinga,211,True,FAST_SEAM,39.489,,1,1,1,,-0.029,12.203,0.226,1.358,62.0,46.0
11050,50,1.4.5,4,Murali Vijay,7,False,Faf du Plessis,24,Lasith Malinga,211,True,FAST_SEAM,40.124,,0,0,0,,-0.139,6.768,-0.271,0.621,32.0,28.0
11051,50,1.4.6,5,Murali Vijay,7,False,Faf du Plessis,24,Lasith Malinga,211,True,FAST_SEAM,34.785,,1,1,1,,-0.223,9.393,-0.115,0.95,64.0,45.0
11052,50,1.4.7,6,Faf du Plessis,24,True,Murali Vijay,7,Lasith Malinga,211,True,FAST_SEAM,38.309,,1,1,1,,-0.112,12.558,-0.086,1.483,58.0,21.0
11060,50,1.6.1,1,Faf du Plessis,24,True,Murali Vijay,7,Lasith Malinga,211,True,FAST_SEAM,33.789,,1,1,1,,-0.06,5.896,0.053,0.681,87.0,37.0
11061,50,1.6.2,2,Murali Vijay,7,False,Faf du Plessis,24,Lasith Malinga,211,True,FAST_SEAM,39.864,run out (RP Singh),0,0,0,,-0.331,0.029,-0.331,0.035,60.0,57.0
11062,50,1.6.3,3,Murali Vijay,7,False,Suresh Raina,14,Lasith Malinga,211,True,FAST_SEAM,39.6,,4,4,4,,-0.282,8.595,-0.503,0.79,11.0,20.0
11063,50,1.6.4,4,Murali Vijay,7,False,Suresh Raina,14,Lasith Malinga,211,True,FAST_SEAM,38.147,,0,0,0,,-0.18,10.522,-0.306,1.18,36.0,28.0
11064,50,1.6.5,5,Murali Vijay,7,False,Suresh Raina,14,Lasith Malinga,211,True,FAST_SEAM,38.339,,0,0,0,,-0.06,11.966,0.119,1.541,55.0,37.0
11065,50,1.6.6,6,Murali Vijay,7,False,Suresh Raina,14,Lasith Malinga,211,True,FAST_SEAM,34.969,,1,1,1,,-0.119,6.299,0.013,0.702,57.0,57.0
11135,50,1.18.1,1,MS Dhoni,1,True,Dwayne Bravo,25,Lasith Malinga,211,True,FAST_SEAM,39.131,,1,1,1,,-0.222,2.07,-0.203,0.245,66.0,47.0
11136,50,1.18.2,2,Dwayne Bravo,25,True,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,39.803,,0,0,0,,0.031,11.64,0.213,1.515,5.0,5.0
11138,50,1.18.4,4,Dwayne Bravo,25,True,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,39.264,,4,4,4,,-0.504,3.715,-0.531,0.369,14.0,68.0
11139,50,1.18.5,5,Dwayne Bravo,25,True,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,39.524,b Lasith Malinga,0,0,0,,0.008,2.211,0.074,0.247,5.0,5.0
11140,50,1.18.6,6,Albie Morkel,26,False,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,40.417,,2,2,2,,0.376,2.558,0.475,0.322,88.0,55.0
11147,50,1.20.1,1,Ravindra Jadeja,9,False,Subramaniam Badrinath,12,Lasith Malinga,211,True,FAST_SEAM,30.788,,0,0,0,,0.039,10.09,0.611,0.756,5.0,5.0
11148,50,1.20.2,2,Ravindra Jadeja,9,False,Subramaniam Badrinath,12,Lasith Malinga,211,True,FAST_SEAM,38.998,,2,2,2,,0.062,9.655,0.512,1.009,86.0,26.0
11149,50,1.20.3,3,Ravindra Jadeja,9,False,Subramaniam Badrinath,12,Lasith Malinga,211,True,FAST_SEAM,39.904,,1,1,1,,0.516,1.066,0.56,0.149,28.0,38.0
11150,50,1.20.4,4,Subramaniam Badrinath,12,False,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,40.073,,1,1,1,,-0.271,5.669,-0.327,0.479,44.0,60.0
11151,50,1.20.5,5,Ravindra Jadeja,9,False,Subramaniam Badrinath,12,Lasith Malinga,211,True,FAST_SEAM,33.912,c James Franklin b Lasith Malinga,0,0,0,,0.015,8.377,0.397,0.763,68.0,27.0
11152,50,1.20.6,6,Ravichandran Ashwin,8,True,Subramaniam Badrinath,12,Lasith Malinga,211,True,FAST_SEAM,35.075,c Harbhajan Singh b Lasith Malinga,0,0,0,,-0.295,8.55,-0.154,0.931,62.0,52.0
12348,55,2.1.2,2,Tillakaratne Dilshan,240,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,39.5,,0,0,0,,-0.272,9.121,-0.506,1.072,5.0,5.0
12349,55,2.1.3,3,Tillakaratne Dilshan,240,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,40.547,,0,0,0,,-0.272,9.962,-0.407,1.214,31.0,30.0
12350,55,2.1.4,4,Tillakaratne Dilshan,240,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,38.747,,0,0,0,,-0.155,10.211,-0.346,1.08,32.0,48.0
12351,55,2.1.5,5,Tillakaratne Dilshan,240,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,40.027,,4,4,4,,-0.195,9.122,-0.352,0.898,40.0,6.0
12352,55,2.1.6,6,Tillakaratne Dilshan,240,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,39.707,,0,0,0,,-0.377,9.227,-0.678,1.089,5.0,5.0
12359,55,2.3.1,1,Chris Gayle,236,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,40.605,,0,0,0,,-0.073,3.779,-0.059,0.335,55.0,47.0
12360,55,2.3.2,2,Chris Gayle,236,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,35.271,,0,0,0,,0.183,6.347,0.587,0.613,56.0,23.0
12361,55,2.3.3,3,Chris Gayle,236,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,35.408,,0,0,0,,0.34,5.643,0.578,0.58,68.0,31.0
12362,55,2.3.4,4,Chris Gayle,236,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,38.106,,0,0,0,,-0.06,11.381,-0.086,1.339,49.0,42.0
12363,55,2.3.5,5,Chris Gayle,236,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,35.722,,1,1,1,,-0.045,10.252,0.135,1.197,82.0,18.0
12364,55,2.3.6,6,Tillakaratne Dilshan,240,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,39.884,,0,0,0,,-0.076,8.169,-0.082,0.928,39.0,37.0
12371,55,2.5.1,1,Tillakaratne Dilshan,240,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,39.733,,0,0,0,,-0.364,10.359,-0.723,1.136,33.0,31.0
12372,55,2.5.2,2,Tillakaratne Dilshan,240,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,40.4,,1,1,1,,-0.339,0.021,-0.34,0.037,46.0,65.0
12373,55,2.5.3,3,Chris Gayle,236,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,39.755,,0,0,0,,-0.155,12.458,-0.32,1.774,5.0,5.0
12374,55,2.5.4,4,Chris Gayle,236,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,36.795,,4,4,4,,0.142,8.733,0.451,0.682,86.0,18.0
12375,55,2.5.5,5,Chris Gayle,236,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,40.08,,0,0,0,,-0.006,0.592,-0.015,0.089,36.0,48.0
12376,55,2.5.6,6,Chris Gayle,236,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,39.308,,0,0,0,,-0.149,8.309,-0.156,0.847,51.0,39.0
12439,55,2.16.1,1,Virat Kohli,164,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,39.654,,1,0,1,Wd,0.224,8.293,0.485,0.874,5.0,5.0
12440,55,2.16.2,1,Virat Kohli,164,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,35.444,,4,4,4,,-0.489,10.294,-0.449,1.01,93.0,43.0
12441,55,2.16.3,2,Virat Kohli,164,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,39.572,,1,1,1,,0.006,3.077,0.074,0.41,74.0,37.0
12442,55,2.16.4,3,Chris Gayle,236,False,Virat Kohli,164,Lasith Malinga,211,True,FAST_SEAM,39.757,,1,1,1,,0.115,3.142,0.212,0.344,68.0,19.0
12443,55,2.16.5,4,Virat Kohli,164,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,39.262,,1,1,1,,-0.1,12.529,-0.069,1.661,87.0,34.0
12444,55,2.16.6,5,Chris Gayle,236,False,Virat Kohli,164,Lasith Malinga,211,True,FAST_SEAM,39.9,,1,1,1,,0.397,1.953,0.468,0.233,62.0,38.0
12445,55,2.16.7,6,Virat Kohli,164,True,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,39.974,,1,1,1,,-0.188,3.605,-0.157,0.394,74.0,73.0
13313,59,2.4.1,1,Manoj Tiwary,89,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,37.415,,0,0,0,,-0.762,5.454,-0.924,0.701,5.0,5.0
13314,59,2.4.2,2,Manoj Tiwary,89,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,42.251,,0,0,0,,-0.178,13.007,-0.002,1.654,5.0,5.0
13315,59,2.4.3,3,Manoj Tiwary,89,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,39.177,,1,0,0,Lb,-0.21,6.539,0.103,0.771,5.0,5.0
13316,59,2.4.4,4,Jacques Kallis,198,True,Manoj Tiwary,89,Lasith Malinga,211,True,FAST_SEAM,41.896,,1,1,1,,-0.001,9.532,0.116,0.809,78.0,18.0
13317,59,2.4.5,5,Manoj Tiwary,89,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,39.866,,1,1,1,,-0.12,2.379,-0.165,0.262,71.0,26.0
13318,59,2.4.6,6,Jacques Kallis,198,True,Manoj Tiwary,89,Lasith Malinga,211,True,FAST_SEAM,38.686,,1,1,1,,-0.127,2.656,-0.078,0.203,58.0,54.0
13374,59,2.14.1,1,Yusuf Pathan,96,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,38.284,,0,0,0,,-0.262,5.063,-0.22,0.43,54.0,43.0
13375,59,2.14.2,2,Yusuf Pathan,96,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,37.928,,2,2,2,,0.163,3.799,0.362,0.432,82.0,27.0
13377,59,2.14.4,4,Yusuf Pathan,96,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,39.4,,1,1,1,,-0.103,2.724,-0.108,0.32,62.0,75.0
13378,59,2.14.5,5,Jacques Kallis,198,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,38.459,,1,1,1,,0.017,4.505,0.134,0.399,66.0,49.0
13379,59,2.14.6,6,Yusuf Pathan,96,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,39.176,,1,1,1,,0.2,1.749,-0.052,0.258,62.0,43.0
13387,59,2.16.1,1,Yusuf Pathan,96,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,38.775,,1,1,1,,0.085,3.326,0.471,0.403,42.0,29.0
13388,59,2.16.2,2,Jacques Kallis,198,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,39.743,,1,1,1,,-0.124,2.574,-0.144,0.242,18.0,71.0
13389,59,2.16.3,3,Yusuf Pathan,96,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,39.712,,0,0,0,,0.146,1.13,0.179,0.161,66.0,41.0
13390,59,2.16.4,4,Yusuf Pathan,96,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,38.548,,4,4,4,,0.007,6.362,0.097,0.391,87.0,69.0
13391,59,2.16.5,5,Yusuf Pathan,96,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,39.757,,1,1,1,,0.05,3.554,0.149,0.273,62.0,44.0
13392,59,2.16.6,6,Jacques Kallis,198,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,40.089,,4,4,4,,-0.34,4.506,-0.243,0.508,79.0,11.0
13405,59,2.19.1,1,Yusuf Pathan,96,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,38.774,,1,1,1,,0.115,2.939,0.086,0.523,73.0,65.0
13406,59,2.19.2,2,Jacques Kallis,198,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,32.047,,1,1,1,,-0.257,11.484,0.034,0.937,44.0,19.0
13407,59,2.19.3,3,Yusuf Pathan,96,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,39.7,,1,1,1,,-0.006,4.885,0.09,0.516,78.0,69.0
13408,59,2.19.4,4,Jacques Kallis,198,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,38.463,,1,1,1,,0.167,3.259,0.284,0.401,76.0,30.0
13409,59,2.19.5,5,Yusuf Pathan,96,True,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,40.114,,1,1,1,,-0.055,4.132,-0.005,0.252,60.0,77.0
13410,59,2.19.6,6,Jacques Kallis,198,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,38.686,,1,1,1,,-0.054,3.346,0.524,0.39,78.0,69.0
14158,63,1.6.1,1,Tillakaratne Dilshan,240,True,Saurabh Tiwary,163,Lasith Malinga,211,True,FAST_SEAM,38.254,,1,1,1,,0.007,7.824,0.082,0.874,58.0,45.0
14159,63,1.6.2,2,Saurabh Tiwary,163,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,39.652,,1,1,1,,0.073,5.349,0.194,0.605,57.0,55.0
14160,63,1.6.3,3,Tillakaratne Dilshan,240,True,Saurabh Tiwary,163,Lasith Malinga,211,True,FAST_SEAM,39.664,,1,1,1,,-0.096,6.96,0.002,0.713,52.0,52.0
14161,63,1.6.4,4,Saurabh Tiwary,163,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,38.641,,2,2,2,,0.235,6.733,0.501,0.686,79.0,54.0
14162,63,1.6.5,5,Saurabh Tiwary,163,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,35.169,,1,0,1,Wd,-0.345,9.124,-0.447,0.759,5.0,5.0
14163,63,1.6.6,5,Saurabh Tiwary,163,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,34.896,,0,0,0,,0.193,7.74,0.54,0.796,67.0,28.0
14164,63,1.6.7,6,Saurabh Tiwary,163,False,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,34.314,,0,0,0,,-0.061,8.142,0.179,0.753,50.0,38.0
14171,63,1.8.1,1,AB de Villiers,233,True,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,38.731,,0,0,0,,-0.348,9.503,-0.556,0.859,37.0,29.0
14172,63,1.8.2,2,AB de Villiers,233,True,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,39.572,,0,0,0,,-0.213,8.287,-0.227,0.7,38.0,42.0
14173,63,1.8.3,3,AB de Villiers,233,True,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,40.338,,1,1,1,,0.019,1.019,0.034,0.14,86.0,23.0
14174,63,1.8.4,4,Tillakaratne Dilshan,240,True,AB de Villiers,233,Lasith Malinga,211,True,FAST_SEAM,38.716,,0,0,0,,-0.256,12.025,-0.447,1.706,5.0,5.0
14175,63,1.8.5,5,Tillakaratne Dilshan,240,True,AB de Villiers,233,Lasith Malinga,211,True,FAST_SEAM,39.519,,1,1,1,,-0.027,4.559,0.032,0.455,66.0,74.0
14176,63,1.8.6,6,AB de Villiers,233,True,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,39.272,,2,2,2,,0.102,1.819,0.127,0.361,86.0,46.0
14230,63,1.17.1,1,Mayank Agarwal,158,True,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,34.487,,1,1,1,,-0.544,9.7,-0.657,0.925,12.0,36.0
14231,63,1.17.2,2,Tillakaratne Dilshan,240,True,Mayank Agarwal,158,Lasith Malinga,211,True,FAST_SEAM,34.02,,0,0,0,,-0.585,9.871,-0.63,1.082,5.0,5.0
14232,63,1.17.3,3,Tillakaratne Dilshan,240,True,Mayank Agarwal,158,Lasith Malinga,211,True,FAST_SEAM,39.685,,1,0,1,Wd,-0.849,1.843,-0.913,0.245,5.0,5.0
14233,63,1.17.4,3,Tillakaratne Dilshan,240,True,Mayank Agarwal,158,Lasith Malinga,211,True,FAST_SEAM,34.791,,1,1,1,,-0.401,9.145,-0.413,0.734,37.0,13.0
14234,63,1.17.5,4,Mayank Agarwal,158,True,Tillakaratne Dilshan,240,Lasith Malinga,211,True,FAST_SEAM,34.318,,1,1,1,,0.02,8.455,0.319,0.716,77.0,38.0
14236,63,1.17.7,6,Tillakaratne Dilshan,240,True,Mayank Agarwal,158,Lasith Malinga,211,True,FAST_SEAM,37.238,,0,0,0,,-0.105,13.215,-0.069,1.783,5.0,5.0
14243,63,1.19.1,1,Mayank Agarwal,158,True,Zaheer Khan,165,Lasith Malinga,211,True,FAST_SEAM,34.467,,1,1,1,,-0.329,9.138,-0.283,0.842,40.0,23.0
14244,63,1.19.2,2,Zaheer Khan,165,True,Mayank Agarwal,158,Lasith Malinga,211,True,FAST_SEAM,34.347,,0,0,0,,-0.184,8.209,0.016,0.918,5.0,5.0
14245,63,1.19.3,3,Zaheer Khan,165,True,Mayank Agarwal,158,Lasith Malinga,211,True,FAST_SEAM,33.967,,1,1,1,,-0.18,9.28,0.028,0.935,75.0,71.0
14246,63,1.19.4,4,Mayank Agarwal,158,True,Zaheer Khan,165,Lasith Malinga,211,True,FAST_SEAM,40.026,,4,4,4,,0.219,4.061,0.33,0.471,94.0,44.0
14247,63,1.19.5,5,Mayank Agarwal,158,True,Zaheer Khan,165,Lasith Malinga,211,True,FAST_SEAM,35.449,,6,6,6,,-0.282,4.613,-0.255,0.451,5.0,52.0
14248,63,1.19.6,6,Mayank Agarwal,158,True,Zaheer Khan,165,Lasith Malinga,211,True,FAST_SEAM,39.743,,1,1,1,,0.075,1.519,0.118,0.192,68.0,45.0
14883,66,1.5.1,1,Manoj Tiwary,89,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,38.252,,0,0,0,,-0.339,8.45,-0.691,0.84,5.0,5.0
14884,66,1.5.2,2,Manoj Tiwary,89,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,38.0,,0,0,0,,-0.246,7.24,-0.529,0.697,5.0,5.0
14885,66,1.5.3,3,Manoj Tiwary,89,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,38.56,,0,0,0,,-0.173,10.221,-0.302,1.027,36.0,27.0
14886,66,1.5.4,4,Manoj Tiwary,89,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,37.789,,1,1,1,,-0.008,11.636,0.018,1.555,64.0,30.0
14887,66,1.5.5,5,Gautam Gambhir,84,False,Manoj Tiwary,89,Lasith Malinga,211,True,FAST_SEAM,38.595,,1,1,1,,0.19,8.374,0.382,0.74,66.0,12.0
14888,66,1.5.6,6,Manoj Tiwary,89,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,34.957,,1,1,1,,-0.065,5.937,-0.004,0.594,68.0,13.0
14934,66,1.13.1,1,Shakib Al Hasan,201,False,Manoj Tiwary,89,Lasith Malinga,211,True,FAST_SEAM,37.899,,1,1,1,,0.096,9.054,0.359,0.856,64.0,83.0
14935,66,1.13.2,2,Manoj Tiwary,89,True,Shakib Al Hasan,201,Lasith Malinga,211,True,FAST_SEAM,34.301,,1,1,1,,-0.287,6.728,-0.304,0.617,21.0,39.0
14936,66,1.13.3,3,Shakib Al Hasan,201,False,Manoj Tiwary,89,Lasith Malinga,211,True,FAST_SEAM,38.241,,1,1,1,,-0.087,12.217,-0.204,1.541,31.0,15.0
14937,66,1.13.4,4,Manoj Tiwary,89,True,Shakib Al Hasan,201,Lasith Malinga,211,True,FAST_SEAM,38.926,,0,0,0,,-0.112,13.035,-0.154,1.357,5.0,5.0
14938,66,1.13.5,5,Manoj Tiwary,89,True,Shakib Al Hasan,201,Lasith Malinga,211,True,FAST_SEAM,35.14,,6,6,6,,0.153,6.399,0.338,0.597,52.0,95.0
14939,66,1.13.6,6,Manoj Tiwary,89,True,Shakib Al Hasan,201,Lasith Malinga,211,True,FAST_SEAM,38.458,,0,0,0,,0.012,12.31,0.279,1.519,5.0,5.0
14958,66,1.17.1,1,Rajat Bhatia,92,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,38.946,,1,0,1,Wd,0.149,7.155,0.397,0.608,5.0,5.0
14959,66,1.17.2,1,Rajat Bhatia,92,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,38.546,,1,1,1,,-0.156,6.614,-0.145,0.502,34.0,32.0
14960,66,1.17.3,2,Yusuf Pathan,96,True,Rajat Bhatia,92,Lasith Malinga,211,True,FAST_SEAM,33.514,,1,1,1,,0.124,5.942,0.294,0.587,61.0,11.0
14961,66,1.17.4,3,Rajat Bhatia,92,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,39.798,,4,4,4,,0.315,1.887,0.388,0.223,58.0,6.0
14962,66,1.17.5,4,Rajat Bhatia,92,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,39.688,,1,1,1,,-0.067,2.882,-0.014,0.287,65.0,29.0
14963,66,1.17.6,5,Yusuf Pathan,96,True,Rajat Bhatia,92,Lasith Malinga,211,True,FAST_SEAM,38.906,,0,0,0,,-0.137,12.455,-0.044,1.529,5.0,5.0
14964,66,1.17.7,6,Yusuf Pathan,96,True,Rajat Bhatia,92,Lasith Malinga,211,True,FAST_SEAM,38.123,,4,4,4,,-0.167,12.182,-0.3,1.548,48.0,6.0
14973,66,1.19.1,1,Rajat Bhatia,92,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,33.948,c Dinesh Karthik b Lasith Malinga,0,0,0,,-0.274,5.637,-0.315,0.719,0.0,0.0
14974,66,1.19.2,2,Yusuf Pathan,96,True,Sunil Narine,203,Lasith Malinga,211,True,FAST_SEAM,35.254,,1,1,1,,-0.263,9.546,-0.174,0.952,34.0,33.0
14975,66,1.19.3,3,Sunil Narine,203,False,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,39.697,,1,1,1,,-0.014,5.095,0.027,0.458,61.0,10.0
14976,66,1.19.4,4,Yusuf Pathan,96,True,Sunil Narine,203,Lasith Malinga,211,True,FAST_SEAM,34.639,,0,0,0,,-0.22,8.073,-0.206,0.812,5.0,5.0
14977,66,1.19.5,5,Yusuf Pathan,96,True,Sunil Narine,203,Lasith Malinga,211,True,FAST_SEAM,35.252,,1,1,1,,-0.237,7.907,-0.135,0.722,34.0,31.0
14978,66,1.19.6,6,Sunil Narine,203,False,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,40.215,,1,0,1,Wd,-0.319,2.518,-0.322,0.276,5.0,5.0
14979,66,1.19.7,6,Sunil Narine,203,False,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,40.116,,4,4,4,,0.485,2.697,0.604,0.254,71.0,9.0
16571,73,1.5.1,1,Ajinkya Rahane,135,True,Shane Watson,227,Lasith Malinga,211,True,FAST_SEAM,37.972,,0,0,0,,-0.291,9.117,-0.458,0.874,36.0,26.0
16572,73,1.5.2,2,Ajinkya Rahane,135,True,Shane Watson,227,Lasith Malinga,211,True,FAST_SEAM,-1.0,,1,1,1,,-0.367,9.823,-0.424,0.911,32.0,14.0
16574,73,1.5.4,4,Shane Watson,227,True,Ajinkya Rahane,135,Lasith Malinga,211,True,FAST_SEAM,-1.0,,1,1,1,,0.005,12.401,0.19,1.379,63.0,23.0
16575,73,1.5.5,5,Ajinkya Rahane,135,True,Shane Watson,227,Lasith Malinga,211,True,FAST_SEAM,34.214,,1,1,1,,-0.29,7.131,-0.33,0.693,36.0,16.0
